timestamp,temperature_hot_in,temperature_hot_out,temperature_cold_in,temperature_cold_out,pressure_hot,pressure_cold,flow_hot,flow_cold
2021-02-11,169.02084742749372,111.1812145483541,16.562626826096594,58.40398063492349,472.2085245340713,250.61473327919217,58.793478417538964,41.32541838141438
2021-02-12,185.2788779350964,105.59424257543695,17.587315057202854,59.777615346122644,404.3153554140723,304.19645322491596,69.37213463169591,53.100016352567145
2021-02-13,158.89921709767177,103.46532691421146,15.997876797785178,67.04349265722799,371.3905337057968,317.0465061722614,62.98795773293081,59.13733023779542
2021-02-14,151.0740240516259,105.22658791572782,16.98079889899212,52.02312258673678,365.942556692511,312.7483077663486,61.369506537534676,30.0
2021-02-15,173.79139369260156,89.33440386743348,14.925795783536682,67.45018754507991,409.66807432911855,255.94843015151025,46.28476591768711,66.455012819154
2021-02-16,196.039815527915,99.13091432764931,15.712125417335413,56.659850695516226,386.3367180019949,300.8351793668622,66.21818618064788,49.80146095325114
2021-02-17,169.75599395322135,90.53466969221554,17.819719658846434,43.56082437391894,407.0529079449535,283.90718403152744,60.586813635200286,54.137130731313164
2021-02-18,173.21077338008052,117.45279444281725,17.23274340391406,56.41557855431823,429.23529109586036,277.3259536552292,51.34851759141607,61.12050037497143
2021-02-19,155.49116621354455,84.736824698427,17.29288595044048,55.29060274072992,377.2839538444074,313.49577625388144,50.769438668195825,53.38272706494357
2021-02-20,171.68110117268822,117.23111784420496,14.961923414801161,58.330749910351514,450.8569455800773,301.8482495982787,64.14577387717785,41.7371197697561
2021-02-21,177.07944250484547,93.78542313218281,17.143682128955,54.097150570806335,405.351622104373,331.89661794578967,55.554793049355375,47.28326143484507
2021-02-22,220.0,87.94748437955147,17.038245177396572,60.4518587028293,425.58667612907817,349.93965492817756,55.755352239010925,45.423598520412845
2021-02-23,163.4337933300568,85.23065063359525,17.995096916408226,57.88440628029463,386.95025621557863,279.0064341026656,58.98084462006357,72.73124182560584
2021-02-24,192.49594716460132,87.25949356327433,19.637361373754025,63.19949689182713,350.2261319917193,287.0322844930142,44.77318073811996,54.98729798749704
2021-02-25,169.6494165543653,112.71656118285554,16.70462807649268,67.88047072800582,390.5786206924462,364.295737713127,71.74685161483696,51.89822552125384
2021-02-26,161.46151174154136,113.2925651061928,15.75519029551126,58.04927397754908,412.6471195367857,283.5731157501076,65.02905882599038,53.58521449462235
2021-02-27,133.85412314134976,130.0,17.4193489702127,50.521526088296824,374.3004174237972,283.89568202550913,62.729577655807,48.75651870521469
2021-02-28,220.0,96.87094568448039,16.325577797767373,49.1345621891693,398.3938981560241,347.5031642414334,51.97818554313788,62.15395158729535
2021-03-01,172.73942307654207,115.60631469146892,17.637123261929137,59.882747707990674,462.33656966286264,283.95086332019247,48.39373626596981,51.11901390239027
2021-03-02,184.7100647860298,97.80750976822635,16.08729090054811,51.66591595668139,442.5913057475679,320.7893024220952,56.78611124395086,47.88230030933449
2021-03-03,200.93421406141408,81.21583832231792,14.448240780212453,52.04389179495932,375.3622880655482,309.1949973843085,51.57275314973168,60.62880714758235
2021-03-04,153.97894206325475,91.47691400627265,15.693577620292873,46.74429811691758,392.8433513146354,290.5994899337805,50.36551353223069,66.44456437425852
2021-03-05,194.9776674039192,113.27724783243731,15.910448507554205,64.20147217764557,346.83331477676603,261.65733426791184,50.121517303682175,49.939569525028176
2021-03-06,154.2975044250357,91.8118924488904,14.512991111340202,63.22360182109575,436.39780655043717,315.9531768214465,57.79059922220989,53.419085967762726
2021-03-07,173.4611084532903,95.3375494649502,19.136081329426887,46.030432890742155,417.172090928159,338.33746565680536,52.285938462301935,51.90525078075921
2021-03-08,172.84476006154077,93.6961346888029,17.01390952285137,53.828549009083964,439.2767948961211,226.22292002952568,63.51766610302997,48.91232682878144
2021-03-09,194.4559694662503,96.53633076642234,15.010033280839094,43.778742371188194,338.90054089257205,358.483263778195,36.464311749821725,42.992736239886206
2021-03-10,174.02112985976848,81.31454804220267,16.68774519859582,47.693222200477024,395.9990386615203,344.71895237190205,51.61376216010274,63.709397811998564
2021-03-11,185.02342936072603,121.28320577280412,16.18124612617911,69.26284735325176,410.70987792547214,271.02594485242884,73.76072448353612,66.3940398778999
2021-03-12,180.01112816842647,102.8103948243977,16.008595811130352,63.03856413278648,352.38373694990025,275.42147217756576,43.59599023176678,43.12093402666722
2021-03-13,167.95838615945777,93.22031044484027,19.077102041426407,58.59186021721921,410.3087519521762,324.42988490036845,61.06205981909704,51.033066936627385
2021-03-14,209.2226346055424,104.9060187226318,16.189218788992015,41.048910084032414,394.74195794677706,255.94345740648185,50.79449184841363,62.53830786632442
2021-03-15,198.80157562587075,95.00673479520749,14.658881014399698,69.52483340347189,450.67339220054885,266.0390971495578,42.820105355077416,58.22841315459592
2021-03-16,220.0,89.26406157279774,18.00064947162452,55.0505073039459,371.7025632013735,265.4475348731733,63.293703495653816,58.784936888004694
2021-03-17,200.59277659246206,109.48299944693834,20.0,47.57541636335437,410.76727087150147,302.04689049127614,50.44486725300951,62.10049765882352
2021-03-18,184.6210471499506,106.23419211932823,13.898852774956106,66.15658093409323,382.8207067388073,264.95460018130524,52.14092511045605,57.681484332658506
2021-03-19,168.09994724156712,96.71728277200872,16.185456115754384,53.82099119189835,462.0024759094173,330.18295912131595,61.1182466638083,32.56631639718418
2021-03-20,171.74653050597058,130.0,13.933036593368374,61.18803428975434,408.8177935726541,304.5788262765563,53.15548403207709,58.041691746790214
2021-03-21,148.89178432325383,103.13324256212495,17.10634385897243,50.34527989376704,381.04746197029743,328.71652812213864,66.22690970250679,72.9714749807462
2021-03-22,202.90695255910302,56.640394993921255,15.36552500525828,68.1126822761688,368.20329460898085,298.4163544240217,43.092786087427065,54.79230551226077
2021-03-23,164.3132166647085,114.92817813120698,14.907920730175542,59.56978788595546,449.0175222333532,312.88520685140554,50.3862257677683,47.76971961812333
2021-03-24,168.69498750201598,74.69884376709794,17.828953277542702,55.21132616578256,406.61528085685694,368.30616887177456,51.887226211065204,42.71991912445673
2021-03-25,170.13560440124203,106.11417487935914,16.11593726960847,49.15837103578047,473.11172257709336,314.521409887596,46.00724455313228,48.196235087733676
2021-03-26,158.32494071824297,104.89988708214658,13.545813830039894,66.91087899075885,382.14327475192545,324.33493596998886,67.04899787599201,59.61869514057319
2021-03-27,117.6611543628859,99.64307369134447,15.042031750615674,65.33811769884429,398.6321848315696,287.1143115268654,50.54547572570627,60.05583481280814
2021-03-28,164.46613388201914,119.25780002511897,17.007059876024517,40.83110697579602,445.17070852840817,310.92867772145325,64.90658093544069,49.097887466874
2021-03-29,177.00601815500767,90.0405578418749,17.453110722276513,50.28235956260388,390.8262024905438,359.6135638368598,40.00310127894111,52.28639619915573
2021-03-30,174.39403920496406,103.85764108302486,19.333758066894024,54.56636153220509,376.1098753772694,315.6402792538702,57.78665941184768,54.86772844759318
2021-03-31,159.595589206948,94.31502941154352,17.495397889120174,52.397095118076614,433.6415872398856,274.41440238982267,67.85746216665405,45.405949268582035
2021-04-01,163.0940093525229,93.43230026019243,15.899382216478532,55.5446353077037,417.41540538982144,276.4642106604045,56.876055485334966,54.718092828916966
2021-04-02,194.52371794265107,119.83568035203626,18.35305107321342,44.968541494424834,429.1755483638293,299.3642453346045,52.6250958729439,50.53528474392581
2021-04-03,166.57050966276077,81.99788767791618,17.334334748217834,58.00349393562979,398.89003175897625,300.1685970191539,77.5200026714452,59.292021688855804
2021-04-04,136.8055485506898,101.10228927818754,15.712521503994537,70.0,430.03165075191936,258.4376324325792,50.69671064029197,63.56844126078351
2021-04-05,174.07175705510653,116.25356781476889,16.863141062045912,54.54848233415137,387.5351599034923,320.25721797842857,40.358160877024446,49.97799798745934
2021-04-06,172.16862840991263,99.43731604833634,15.616955302472496,65.3703728302753,354.1802608262006,310.63067457234405,40.80970710677393,49.89620145741206
2021-04-07,167.61248438534682,103.85135542815922,16.79593056325623,62.50798970638218,401.1471053977819,263.0035395568403,54.6955443485338,64.45895726728638
2021-04-08,156.007836402839,102.71229557142156,18.639530985141608,57.182393882945604,370.0883117572488,279.89577706236446,60.9892963471336,50.23321427853028
2021-04-09,214.37929917198446,111.39304452480286,17.23903232231498,58.83137792529806,378.4817803704767,303.9035108732818,60.232218826877784,48.00398808076418
2021-04-10,186.13377215927594,113.00305123490097,15.807336814859719,56.90183646383154,400.743668668078,297.3606361805475,48.98761052811688,58.053059908585205
2021-04-11,200.46162729131456,92.19857646875076,18.180278072072596,50.591909723279684,414.26241343473714,276.7006536300031,53.506643734461505,48.793035266731984
2021-04-12,163.93033731742784,104.72333602735436,18.901852888258187,60.287080482864425,464.65150057119376,256.85444685055836,60.09454518301496,30.54162345455483
2021-04-13,169.46765103605657,105.86457557341578,17.29613240553833,49.705086683018834,374.5661075834455,289.50968229885046,61.387534671151755,59.52026192248926
2021-04-14,155.29259902371138,99.64035747634065,15.720141771080174,49.88161214348906,420.6955198179782,271.5754304119276,79.4477917490016,70.64324066617459
2021-04-15,122.14341580822972,113.06061394255734,17.450278091925558,70.0,383.51882603191075,332.38329873812387,50.821419670512554,56.50314002200321
2021-04-16,157.01697809691896,98.95894791762512,15.706951554428308,48.36677697070592,417.1045065068323,360.18583011275274,71.01118647866944,48.828200611276564
2021-04-17,176.43114872091445,120.28618405445103,18.73107435665167,50.28436890285854,458.002235632772,243.99130780630338,52.2334183312001,53.01507544288314
2021-04-18,204.95708777093063,85.78689755785479,16.27923783767424,55.99687805470068,402.67225911337346,336.4210651738268,37.59842281963825,51.15749583854155
2021-04-19,156.7787204475746,99.42332895072371,18.72553953008798,61.969449281606785,429.5687129360491,264.5799489105785,50.913390120278876,57.340440313869934
2021-04-20,169.98738369458658,119.42720262597119,19.700349526605244,43.793475739574646,380.83625628743846,329.3090976514259,73.96068836023545,50.05511027118866
2021-04-21,173.96414653101866,71.63243168595177,18.593052206240287,51.57021822154085,388.5543223731915,339.47464130936424,44.88656380385952,60.73403002229506
2021-04-22,154.6413801226429,81.82557432828531,13.316462864170783,52.000462080514396,411.17041433560576,345.22587702132734,55.21578825385968,56.93650512483593
2021-04-23,174.92670134772138,106.45759592065956,17.35285783554076,53.75580987714827,382.6832156844746,321.4866691939601,55.101019745395334,50.28385742525688
2021-04-24,198.73976288606707,100.50035276183517,16.460071123335084,55.41291753496486,354.2219610086545,303.18844067827297,48.3758765204132,68.21683653308709
2021-04-25,141.8425378403733,110.33289685149566,16.20028615676003,54.844781409273956,371.35774014288666,298.2017054474523,55.42092975775872,58.783521502677
2021-04-26,163.54264970146562,125.64358236937903,16.956711899086763,66.51030576535474,455.9534943632271,319.7589268993669,58.56424481397833,36.64932755428522
2021-04-27,153.57364350275773,85.78480864594852,15.866823795620686,59.03667282399581,366.967686346833,272.49708860191095,56.29844126149885,59.688252085949316
2021-04-28,149.19530613457016,109.57874066505917,15.967851811765877,60.06360556845783,415.5965833823627,287.0807954011818,54.202454663355475,66.26452297163912
2021-04-29,190.49620395688194,110.64233372355079,12.95834716400706,47.043914650015445,372.7342822837273,291.2816538668541,44.86540145738395,52.73423019729992
2021-04-30,202.44696002285374,86.60387824478458,14.512373299296932,50.35064844818994,401.55406200014284,290.45720465114374,48.27134861639464,38.27862769495704
2021-05-01,190.80841673840268,110.05822611925522,15.037082466624385,61.575197254824374,426.21801401803714,268.40906844532975,43.31218032415253,60.0611952507594
2021-05-02,175.6804616925493,117.88067396445034,19.050105030197123,48.020177182831695,332.80960455083164,336.97871868920527,60.36482794172136,40.67525662783069
2021-05-03,132.12291180924424,71.92359274074579,17.610829021945676,64.96929745779629,433.51320739293374,257.49991800800365,47.24979169016869,61.31457173649484
2021-05-04,165.99024157401772,97.77632045308391,17.35926429462025,59.4504413543567,368.83356622660733,282.40114110708873,59.07178234726958,56.50694786379463
2021-05-05,183.40370190365704,90.77747343291085,13.540705879199013,55.50639938789022,436.97121270037934,325.86086141306623,53.96922755976345,56.65201527304475
2021-05-06,147.92312440384367,109.12663640744178,15.294706987140287,57.234852702047064,406.3180140044997,290.130411478654,53.53505535170143,52.66449577509782
2021-05-07,210.05948416484645,107.93653566623036,20.0,56.506492155983494,404.95378805177467,302.9698560768478,70.47181103417464,54.50670445289329
2021-05-08,187.37173184844468,99.66787160371851,15.93236066179525,55.49102166580366,376.57772936992745,305.36096823116424,50.06949422819645,65.1738362310826
2021-05-09,220.0,100.34291673058748,18.942967714470146,47.44410318697327,447.17479566558234,317.3636487515139,44.37004223974996,48.42560253764697
2021-05-10,129.42117660687035,100.8741165852334,17.63712011936557,52.70453682428151,345.96349051213997,330.1511722155148,63.360563234503246,64.00746407600971
2021-05-11,182.2933356496084,121.12920424240994,18.02534072302431,62.213969875173106,430.9005749761414,290.75608798252574,66.27472416459845,47.07445229626749
2021-05-12,199.04600725599653,90.24714277284085,16.83003750049848,54.13334741639668,415.65813725343156,269.44402146429496,53.961300748517004,55.96099534904189
2021-05-13,167.0627575228519,118.47107921470706,15.823810606222567,55.72408015549528,359.4653259258883,286.3669753925302,64.0800159121459,56.23363773000659
2021-05-14,158.19010330206012,94.09786330130089,16.189105776867667,46.33319766006915,428.61557363053197,266.7678656706814,66.15902504515886,52.960308370196536
2021-05-15,205.36394963507715,125.74703320857468,16.084324513616686,57.497031410193266,362.1065856426419,279.82490255897284,51.660448776825945,61.56566159670938
2021-05-16,171.10749948316882,87.30416132608399,16.785300393477723,54.79288737084388,380.962605329372,322.02937663283416,47.753344631556786,38.49440454761531
2021-05-17,213.7992338484723,88.81150340209727,13.97362115025126,67.30570899258936,386.6032328982886,258.9980230001807,53.55911030911292,52.593426630481964
2021-05-18,178.64490810728665,102.44074174166238,19.44723525424886,55.48611932174173,413.3155269962373,350.53244139032745,51.82604323162823,56.320675441430694
2021-05-19,186.53325028170826,111.48301849669613,16.351025464489844,58.34792098161621,435.3731089318717,285.3703965414195,55.908101357337415,60.40388824553011
2021-05-20,190.04572620872202,94.53449062961032,14.942511639164696,57.78928762931605,347.6569583445164,291.58432557548133,54.990960987831485,60.370800214110666
2021-05-21,176.71010977785176,112.05141856694418,15.189139025057727,58.28364811194379,419.7921017348811,300.2439556068203,48.56945099291283,53.22642547303407
2021-05-22,187.88081319608,108.96643796034051,15.62139541790451,50.8592932415889,350.60489430542583,291.67047945899714,59.2206831311054,44.218674136245106
2021-05-23,175.12670198774893,100.5264011527712,18.332602177282592,54.834020597514574,433.83975556764074,254.9830652242398,55.082711750433745,58.31619224387138
2021-05-24,197.01767128375835,97.01102736491518,20.0,53.03277643514188,395.8875736645578,341.8848706321887,52.47117964154291,63.720325931030175
2021-05-25,158.76563864586484,112.50798907891992,13.328514299263343,48.36048804757649,441.74033868811046,314.2470794499223,74.83914437535012,55.17910195382643
2021-05-26,205.0392144375823,86.7811654789871,18.497337279927386,60.268323324955645,471.62280466806226,255.22394148221247,46.28985357598314,46.65060374367801
2021-05-27,169.52398203652086,106.94758954063775,16.08861880171748,55.30113934446193,419.0882080707263,268.8145915901081,46.88267031899094,63.405892040194736
2021-05-28,169.53201782801546,117.674921946699,16.77003569789871,53.953727976737824,395.52327642955527,309.84243448013643,56.14108498584333,38.31124595540123
2021-05-29,191.8603314359385,98.34427553290585,14.834890396871788,53.79324853549668,454.87654494926346,375.33431153719744,46.052448331697995,58.80095437110863
2021-05-30,159.01928196157047,59.647144953472726,13.887446090439733,54.580940099980786,428.7894121963568,302.6148707807941,63.6494847713839,58.64562370271057
2021-05-31,189.6764781568576,73.20446076209397,14.560038621413984,46.07871537245603,377.1119611786919,352.961588150345,59.43395727377445,59.631162398808215
2021-06-01,174.25336155754115,95.71319989159284,16.023037972677038,41.714446236400185,367.2879003776712,242.0126750503585,51.154906582457585,46.39257345357482
2021-06-02,195.40713640229788,67.6474322690164,15.472146148227798,49.37286202144009,442.2235180535887,344.369059592797,63.99600359970604,71.96393026257124
2021-06-03,177.94217375758882,87.98098568536471,14.111582405762473,44.226949178638144,350.4094949671937,342.2651448735471,60.52691829447377,51.2303542103226
2021-06-04,202.64993971364845,88.11940175257456,17.58005822188619,50.3702573358878,429.4436372310152,288.6082912123461,45.78316551632908,52.12550973973442
2021-06-05,159.0993203473956,96.37700490121293,17.64885261112675,49.83061147631039,359.0865271803627,288.7975702238519,54.76541170135944,64.05891763697218
2021-06-06,180.750086770542,100.7553285219135,17.887031536170817,54.2511528288089,450.3631855745367,320.2174095951595,70.94599662499299,63.936091717875335
2021-06-07,131.71339931716355,112.64119452081039,15.763750103787586,43.169580573242484,392.4130999689088,293.8671533727147,65.57018599703454,65.2003642907282
2021-06-08,179.74774241980847,84.28990420859256,15.201312152634255,34.82317694904726,364.83585479083575,316.0893559170764,58.265786202878786,71.10935033546423
2021-06-09,176.1824886549751,87.39556305014244,16.224484812819945,57.31053473718165,368.4123830912838,290.0701643752898,54.71009101981077,56.19729189559957
2021-06-10,206.2340247698116,83.2158771643353,15.36386212316544,55.66596938732998,410.3384854346747,342.11323467841447,44.67032667682219,56.15164546282155
2021-06-11,133.45384336419437,107.24195078005054,16.878208438454063,46.73583867892357,409.08562121884927,267.0015992332453,42.53184687841848,63.266138226421084
2021-06-12,197.77124224267655,105.12304070003313,11.316294896014785,56.81496445601811,360.23415717040035,292.36889572988275,54.327190864238325,64.17194601690625
2021-06-13,190.7817829140689,99.08540760048103,14.064083354910803,43.022578699175234,380.01294735908465,320.87484023616975,48.22073283102445,68.57971467705077
2021-06-14,142.35543511797965,123.70288093317589,14.25147068665716,70.0,427.40361004914575,316.4445458160665,64.3519269633365,47.63574663603985
2021-06-15,167.2738510118336,74.50574695851247,16.648360130473584,41.26744135716507,393.159306190467,281.237133480378,42.54722974671027,58.92751013179917
2021-06-16,158.72932366669934,73.50608436380315,15.46362413962854,43.15272158917507,427.0226830085355,326.8119111357826,54.35466286924501,52.59930334536314
2021-06-17,114.59154661066948,103.30804823061526,13.895441532295544,50.49026632223216,426.04117931396377,314.79953591528977,57.22796051914355,60.13125576289771
2021-06-18,170.55914471767372,94.86064663924797,16.162182975721123,57.24366904822214,382.6612429575273,342.7310755253229,48.38357692411047,57.61081385380506
2021-06-19,148.95067916759928,104.40794151364287,15.5599453680063,54.34327849532671,399.1329993407777,277.3420011147496,62.331423606988125,53.639867225506734
2021-06-20,198.41530030525473,82.88513698612375,15.780310781703593,45.298147224881795,440.65913271669336,325.5043978855751,52.98297003616037,54.78488146693127
2021-06-21,194.92503396464696,75.16904623242465,15.512828083791167,51.85104556473178,439.7610143565854,282.24336202319574,59.43854093444251,36.45794883133799
2021-06-22,167.12981603190644,89.23903764660328,14.902505385414145,56.084699399550416,394.6380405594097,334.6836386855495,49.712926899938445,51.57183652554213
2021-06-23,175.48440803666304,115.83573825979087,17.483551502046513,51.555560389105004,370.4998277023247,315.2022994423627,54.124331138320834,74.60324570626342
2021-06-24,177.6327327353585,104.64690390961604,17.2353285733268,68.00902283272086,428.0029160393676,315.5591410536495,56.545645481220525,42.203179195609714
2021-06-25,164.7242156350746,90.84754766580585,16.68678774792168,46.38649232016327,409.76711386064477,391.6828485690293,44.586867068032184,42.31180187089309
2021-06-26,185.90747871299305,93.65242743132643,17.54908918891128,52.15906546610333,450.11205039289666,293.37269436706345,55.56102253300697,53.778377859449726
2021-06-27,158.5246232874137,99.81318171797255,13.951602528498077,55.05189719253349,394.06739192468245,254.00074185647586,45.060979795358264,68.65045797121208
2021-06-28,193.00722242287708,75.85942990877113,11.521911991419282,55.61549178136981,395.1723994110997,280.9024422913102,67.80867032814871,61.39242223039341
2021-06-29,139.77255482136712,90.84619433651685,17.77800078452564,47.67867046726861,399.84313523578686,369.42970485257854,66.16794356285885,57.26420382012631
2021-06-30,133.31912500636076,103.38439160499577,14.44636620598727,53.05960368705023,437.72180048422626,321.719821915083,53.14762763996861,64.63562414484103
2021-07-01,166.7457818774207,99.99688624069974,16.882931181258687,48.814862411455756,457.7378947132214,322.7267085343838,58.63424354459642,49.51589477370214
2021-07-02,174.05088913743927,89.4734085265596,16.026942046130607,49.71080127304275,379.3614631001986,288.6347734264731,48.338081019096315,58.99502221845394
2021-07-03,175.23095611856584,89.76071019306691,15.108922712120334,57.987375189595504,403.47444119396556,290.0114625069904,44.32216639170044,55.907655334681394
2021-07-04,144.3149020134057,90.40492471293402,16.94469392417693,46.67334793647845,421.41124023265036,328.05517414597074,67.44738532405128,61.16144555002015
2021-07-05,192.42446485242766,109.87700535516362,14.700735917341376,36.257359006233784,435.2810957428684,354.13659831721526,56.08181780776092,50.26002956135368
2021-07-06,140.56027213231312,77.51024635953824,14.473662956277236,43.52350092767396,417.6797024901976,341.6904130532345,35.867307839929104,51.31016255819514
2021-07-07,152.04871070597318,91.30731048764994,15.831803633300163,48.728810998614705,420.1692566388368,308.0907938674339,64.51312130923642,44.9233678761225
2021-07-08,148.8525967105868,86.50483964953436,14.434495691473423,43.51121167073344,343.56929224082626,290.4010186280833,48.33206427528542,66.49925393532052
2021-07-09,151.20532307364405,78.94714287475178,11.915990576417602,52.60087787398554,425.2533020606036,297.17300693244437,58.63520077014609,57.211018665998964
2021-07-10,168.40135797941707,89.08761721667683,13.570180190176115,50.22430486593256,426.95442447819033,316.2172038750461,48.96617010697383,50.6205451964779
2021-07-11,156.56578198773016,87.58259986284854,16.941195018046642,58.43605801578065,449.3182804847263,334.0889176830608,43.4912815588981,62.758506949463246
2021-07-12,138.58817358504942,107.09482727939145,16.301143935128202,40.3142411664551,406.14787625838625,255.50055862592387,46.58927607716659,51.89866595696262
2021-07-13,135.32250804175263,102.48684051823933,17.408318955715824,59.93291295718926,466.79019781582247,356.4476036267637,57.034339222937724,52.93240203830443
2021-07-14,181.63103550894036,84.37209545268828,13.144322722660409,37.463179656318644,358.39074570743657,315.362408893478,53.31092471013869,41.47468557257663
2021-07-15,134.6875161278332,88.1034364767991,15.837021872398584,46.60051797242518,436.5117830539629,288.57664286464404,54.21433354054832,67.04400458832421
