timestamp,equipment_id,temperature,vibration,pressure,oil_level,is_failure
2024-10-28T17:48:03.057200,EQ002,65.1,2.83,92.26,88.62,0
2024-11-20T10:48:03.057200,EQ004,64.34,2.14,90.06,85.5,0
2025-03-05T09:48:03.057200,EQ001,62.34,3.08,92.93,88.38,0
2025-04-07T19:48:03.057200,EQ001,69.74,3.44,103.95,98.86,0
2024-11-01T13:48:03.057200,EQ004,77.03,2.56,107.83,102.37,0
2024-11-02T13:48:03.057200,EQ005,97.83,6.22,84.09,76.51,0
2025-01-06T16:48:03.057200,EQ004,70.61,2.35,98.85,93.84,0
2024-11-19T00:48:03.057200,EQ003,73.06,3.23,110.99,100.54,0
2024-11-26T02:48:03.057200,EQ003,73.85,3.26,112.2,101.64,0
2025-03-06T22:48:03.057200,EQ002,65.19,2.84,92.38,88.75,0
2024-11-07T12:48:03.057200,EQ002,68.44,2.98,97.0,93.18,0
2025-03-19T22:48:03.057200,EQ001,67.46,3.33,100.57,95.64,0
2024-12-17T17:48:03.057200,EQ003,79.06,4.38,95.61,83.83,0
2025-01-26T07:48:03.057200,EQ002,70.57,3.45,97.59,85.58,0
2024-10-27T16:48:03.057200,EQ002,72.67,3.16,102.99,98.93,0
2024-11-05T05:48:03.057200,EQ002,71.63,3.12,101.52,97.53,0
2025-02-04T03:48:03.057200,EQ003,65.88,2.91,100.08,90.66,0
2025-02-27T11:48:03.057200,EQ004,81.18,3.85,74.79,66.39,0
2024-11-20T06:48:03.057200,EQ001,93.15,7.02,124.22,69.42,0
2024-11-01T02:48:03.057200,EQ003,69.11,3.05,105.0,95.11,0
2024-12-20T08:48:03.057200,EQ005,66.02,2.87,90.12,88.51,0
2025-03-10T03:48:03.057200,EQ003,70.84,3.13,107.62,97.49,0
2025-02-13T18:48:03.057200,EQ004,92.99,4.55,80.96,71.02,0
2024-10-16T05:48:03.057200,EQ004,77.26,2.57,108.15,102.67,0
2024-12-11T23:48:03.057200,EQ004,73.34,2.44,102.66,97.46,0
2025-04-09T08:48:03.057200,EQ005,68.29,2.97,93.22,91.55,0
2025-03-23T20:48:03.057200,EQ001,71.17,3.51,106.09,100.9,0
2025-01-08T17:48:03.057200,EQ004,66.68,2.22,93.34,88.61,0
2024-11-05T08:48:03.057200,EQ005,82.99,4.66,106.64,81.91,0
2025-01-20T05:48:03.057200,EQ003,74.03,4.25,105.72,74.33,0
2025-04-08T08:48:03.057200,EQ005,73.96,3.21,100.96,99.15,0
2025-04-02T11:48:03.057200,EQ001,62.52,3.09,93.19,88.63,0
2024-11-15T02:48:03.057200,EQ005,70.39,3.06,96.09,94.37,0
2025-01-28T10:48:03.057200,EQ003,84.56,5.15,118.73,76.69,0
2025-03-14T16:48:03.057200,EQ003,62.09,2.74,94.32,85.44,0
2024-12-23T23:48:03.057200,EQ001,64.18,3.17,95.67,90.99,0
2024-12-09T12:48:03.057200,EQ001,64.67,3.19,96.41,91.68,0
2025-02-02T12:48:03.057200,EQ004,67.5,2.24,94.49,89.7,0
2024-12-08T04:48:03.057200,EQ003,73.64,3.25,111.87,101.34,0
2024-12-16T03:48:03.057200,EQ003,70.24,3.79,87.8,77.4,0
2025-02-25T00:48:03.057200,EQ001,62.14,3.07,92.63,88.09,0
2025-01-10T03:48:03.057200,EQ003,61.71,2.72,93.76,84.93,0
2025-03-23T04:48:03.057200,EQ002,78.93,4.49,105.02,77.87,0
2025-03-22T17:48:03.057200,EQ005,75.41,3.27,102.93,101.09,0
2024-10-29T14:48:03.057200,EQ004,71.78,2.39,100.48,95.39,0
2025-04-12T14:48:03.057200,EQ001,69.43,3.43,103.5,98.43,0
2025-04-04T17:48:03.057200,EQ004,67.28,2.24,94.18,89.41,0
2024-11-04T12:48:03.057200,EQ001,86.03,5.84,89.78,80.81,0
2025-03-05T14:48:03.057200,EQ003,74.22,3.28,112.75,102.13,0
2025-02-01T16:48:03.057200,EQ002,79.54,4.93,74.45,66.92,0
2024-12-24T23:48:03.057200,EQ001,63.94,3.16,95.32,90.65,0
2025-01-05T22:48:03.057200,EQ005,76.32,3.31,104.19,102.32,0
2025-03-01T04:48:03.057200,EQ005,83.24,4.75,106.51,80.18,0
2024-12-13T18:48:03.057200,EQ003,66.76,3.26,99.29,83.21,0
2024-12-01T21:48:03.057200,EQ002,65.59,2.86,92.95,89.29,0
2024-12-05T21:48:03.057200,EQ002,63.79,2.78,90.4,86.84,0
2024-10-19T17:48:03.057200,EQ002,64.63,2.81,91.59,87.99,0
2025-02-15T23:48:03.057200,EQ004,85.46,3.59,113.32,86.6,0
2024-10-27T09:48:03.057200,EQ004,67.36,2.24,94.3,89.52,0
2025-03-30T22:48:03.057200,EQ003,70.52,3.11,107.14,97.05,0
2025-03-07T03:48:03.057200,EQ003,64.74,2.86,98.36,89.1,0
2025-02-07T17:48:03.057200,EQ004,83.97,3.68,110.11,79.8,0
2025-04-10T16:48:03.057200,EQ002,64.4,2.8,91.27,87.68,0
2024-12-17T08:48:03.057200,EQ005,76.58,3.33,104.53,102.66,0
2025-01-31T07:48:03.057200,EQ002,76.62,4.6,100.35,68.73,0
2025-01-29T13:48:03.057200,EQ003,75.16,3.96,109.74,85.31,0
2025-03-20T08:48:03.057200,EQ004,63.81,2.12,89.33,84.8,0
2024-11-26T23:48:03.057200,EQ003,65.03,2.87,98.79,89.49,0
2025-03-30T01:48:03.057200,EQ001,71.36,3.52,106.37,101.16,0
2025-01-09T00:48:03.057200,EQ005,74.53,3.24,101.74,99.92,0
2025-04-02T04:48:03.057200,EQ002,74.39,4.02,100.36,79.37,0
2024-12-20T22:48:03.057200,EQ004,72.12,2.4,100.96,95.84,0
2025-01-01T04:48:03.057200,EQ005,65.96,2.86,90.03,88.42,0
2024-12-20T21:48:03.057200,EQ001,65.07,3.21,96.99,92.24,0
2025-03-22T11:48:03.057200,EQ005,70.97,3.08,96.87,95.14,0
2025-01-14T01:48:03.057200,EQ003,66.0,2.91,100.28,90.83,0
2025-03-01T03:48:03.057200,EQ001,67.14,3.32,100.08,95.18,0
2024-12-03T10:48:03.057200,EQ001,70.8,3.5,105.54,100.38,0
2025-02-23T02:48:03.057200,EQ004,87.64,3.84,91.53,83.2,0
2025-02-01T18:48:03.057200,EQ003,75.12,3.61,112.07,95.01,0
2025-03-13T18:48:03.057200,EQ004,77.0,2.56,107.78,102.32,0
2025-02-14T05:48:03.057200,EQ002,64.65,2.81,91.62,88.02,0
2024-10-31T11:48:03.057200,EQ003,62.66,2.77,95.2,86.24,0
2025-03-31T01:48:03.057200,EQ001,69.81,3.45,104.06,98.96,0
2024-11-27T14:48:03.057200,EQ004,73.62,2.45,103.06,97.84,0
2025-02-12T12:48:03.057200,EQ004,108.01,5.67,133.67,68.66,1
2025-01-15T13:48:03.057200,EQ004,71.49,2.38,100.07,95.0,0
2025-02-17T03:48:03.057200,EQ002,73.73,3.21,104.49,100.38,0
2025-04-09T23:48:03.057200,EQ002,71.56,3.12,101.42,97.43,0
2025-01-19T16:48:03.057200,EQ002,72.97,3.18,103.41,99.34,0
2024-12-11T10:48:03.057200,EQ002,69.44,3.02,98.42,94.54,0
2025-01-03T10:48:03.057200,EQ004,71.65,2.38,100.3,95.22,0
2025-02-15T02:48:03.057200,EQ003,63.08,2.78,95.84,86.82,0
2025-04-02T12:48:03.057200,EQ002,75.58,4.08,86.53,80.65,0
2025-02-05T08:48:03.057200,EQ003,62.48,2.76,94.92,85.99,0
2025-01-20T06:48:03.057200,EQ003,80.34,4.61,92.7,80.65,0
2025-02-05T05:48:03.057200,EQ005,71.01,3.08,96.93,95.19,0
2024-12-17T06:48:03.057200,EQ005,69.76,3.03,95.23,93.52,0
2025-02-28T21:48:03.057200,EQ005,80.66,4.6,82.56,77.7,0
2025-03-06T06:48:03.057200,EQ003,64.45,2.85,97.92,88.7,0
2025-01-15T02:48:03.057200,EQ003,75.92,3.59,113.69,97.75,0
2025-01-29T19:48:03.057200,EQ004,65.79,2.19,92.1,87.43,0
2025-02-23T11:48:03.057200,EQ005,93.47,5.55,90.17,83.96,0
2025-02-17T13:48:03.057200,EQ001,66.18,3.27,98.65,93.81,0
2025-02-23T17:48:03.057200,EQ005,78.17,4.64,98.89,70.22,0
2024-12-06T12:48:03.057200,EQ004,66.7,2.22,93.36,88.63,0
2025-01-29T12:48:03.057200,EQ003,74.05,3.91,108.13,84.06,0
2024-11-16T10:48:03.057200,EQ001,82.03,5.31,91.88,83.77,0
2025-03-21T13:48:03.057200,EQ003,73.11,3.23,111.07,100.61,0
2024-10-19T08:48:03.057200,EQ002,62.89,2.74,89.13,85.62,0
2025-02-18T16:48:03.057200,EQ001,60.51,2.99,90.2,85.78,0
2025-02-21T08:48:03.057200,EQ003,70.89,3.13,107.7,97.56,0
2024-10-15T13:48:03.057200,EQ003,70.41,3.11,106.97,96.9,0
2025-01-31T15:48:03.057200,EQ005,66.24,2.88,90.43,88.81,0
2024-11-18T04:48:03.057200,EQ004,65.05,2.16,91.06,86.44,0
2024-11-13T19:48:03.057200,EQ004,77.06,2.56,107.87,102.4,0
2024-12-11T23:48:03.057200,EQ001,70.25,3.47,104.72,99.59,0
2025-01-06T19:48:03.057200,EQ004,75.96,2.53,106.34,100.95,0
2025-04-12T11:48:03.057200,EQ003,62.74,2.77,95.32,86.34,0
2024-10-16T17:48:03.057200,EQ003,67.49,2.98,102.53,92.88,0
2025-01-20T20:48:03.057200,EQ005,77.02,3.34,105.13,103.25,0
2025-02-08T08:48:03.057200,EQ001,71.18,3.51,106.1,100.9,0
2024-12-13T21:48:03.057200,EQ004,65.27,2.17,91.36,86.73,0
2025-03-17T10:48:03.057200,EQ001,65.89,3.25,98.22,93.41,0
2024-11-27T12:48:03.057200,EQ004,76.53,2.54,107.13,101.7,0
2025-01-06T21:48:03.057200,EQ003,68.35,3.02,103.85,94.07,0
2025-02-06T06:48:03.057200,EQ005,67.66,2.94,92.36,90.7,0
2025-01-15T22:48:03.057200,EQ005,67.24,2.92,91.78,90.14,0
2025-04-03T23:48:03.057200,EQ005,65.78,2.86,89.79,88.18,0
2025-03-19T03:48:03.057200,EQ003,73.07,3.23,111.01,100.55,0
2025-02-08T04:48:03.057200,EQ001,70.37,3.47,104.9,99.76,0
2024-10-27T04:48:03.057200,EQ004,66.24,2.2,92.73,88.03,0
2025-02-03T18:48:03.057200,EQ003,63.59,2.81,96.62,87.52,0
2024-10-21T20:48:03.057200,EQ001,66.14,3.27,98.59,93.77,0
2025-04-04T09:48:03.057200,EQ002,67.01,3.29,85.32,80.8,0
2025-04-04T08:48:03.057200,EQ004,69.95,2.33,97.92,92.96,0
2025-03-02T17:48:03.057200,EQ003,67.88,3.0,103.13,93.42,0
2024-11-26T01:48:03.057200,EQ002,69.1,3.01,97.93,94.07,0
2025-01-16T05:48:03.057200,EQ002,63.29,2.76,89.7,86.17,0
2024-12-31T20:48:03.057200,EQ004,73.87,2.46,103.41,98.17,0
2024-11-28T15:48:03.057200,EQ002,62.87,2.74,89.1,85.6,0
2024-11-08T22:48:03.057200,EQ005,79.78,3.78,106.93,98.23,0
2025-03-26T12:48:03.057200,EQ003,68.29,3.01,103.75,93.98,0
2025-04-02T03:48:03.057200,EQ004,65.29,2.17,91.39,86.76,0
2024-12-25T15:48:03.057200,EQ003,84.39,4.61,122.09,91.19,0
2025-04-04T18:48:03.057200,EQ001,63.24,3.12,94.28,89.66,0
2024-11-18T03:48:03.057200,EQ004,77.43,2.57,108.39,102.89,0
2025-01-17T20:48:03.057200,EQ004,66.01,2.19,92.41,87.73,0
2025-01-25T02:48:03.057200,EQ004,67.31,2.24,94.23,89.46,0
2025-02-23T18:48:03.057200,EQ002,62.55,2.72,88.64,85.15,0
2025-02-15T20:48:03.057200,EQ001,64.98,3.21,96.86,92.12,0
2024-12-20T02:48:03.057200,EQ005,70.78,3.07,96.62,94.89,0
2024-10-29T17:48:03.057200,EQ001,68.91,3.4,102.72,97.68,0
2025-03-16T22:48:03.057200,EQ003,74.54,3.29,113.24,102.58,0
2024-12-25T16:48:03.057200,EQ004,76.4,2.54,106.95,101.53,0
2024-10-23T01:48:03.057200,EQ003,74.39,3.28,113.02,102.38,0
2025-04-08T03:48:03.057200,EQ003,72.19,3.19,109.68,99.35,0
2025-02-10T18:48:03.057200,EQ003,65.93,2.91,100.17,90.73,0
2024-10-30T17:48:03.057200,EQ005,79.94,4.63,101.87,75.1,0
2025-02-16T22:48:03.057200,EQ004,88.82,3.9,92.48,84.02,0
2025-03-18T21:48:03.057200,EQ002,75.98,3.83,94.13,88.79,0
2025-01-07T17:48:03.057200,EQ005,71.26,3.09,97.27,95.53,0
2025-03-05T16:48:03.057200,EQ003,62.4,2.75,94.8,85.87,0
2024-12-31T15:48:03.057200,EQ003,73.11,3.23,111.08,100.62,0
2025-02-07T22:48:03.057200,EQ002,69.78,3.7,81.55,76.25,0
2024-12-27T18:48:03.057200,EQ005,64.63,2.81,88.23,86.65,0
2025-01-16T04:48:03.057200,EQ001,65.07,3.69,94.13,79.98,0
2024-11-18T09:48:03.057200,EQ004,76.54,2.54,107.14,101.71,0
2025-01-16T02:48:03.057200,EQ001,70.11,3.97,101.42,86.17,0
2025-02-07T02:48:03.057200,EQ001,68.64,3.39,102.32,97.31,0
2024-10-28T14:48:03.057200,EQ003,66.93,2.95,101.69,92.11,0
2024-12-18T23:48:03.057200,EQ002,74.32,3.24,105.32,101.17,0
2025-03-07T01:48:03.057200,EQ002,61.57,2.68,87.26,83.83,0
2025-03-12T22:48:03.057200,EQ003,71.93,3.18,109.28,98.99,0
2024-12-15T15:48:03.057200,EQ001,69.63,3.44,103.8,98.71,0
2025-04-06T11:48:03.057200,EQ004,72.49,2.41,101.48,96.34,0
2025-03-12T15:48:03.057200,EQ003,74.45,3.29,113.11,102.46,0
2024-12-13T06:48:03.057200,EQ004,65.34,2.17,91.47,86.83,0
2025-01-22T16:48:03.057200,EQ001,86.24,5.53,120.91,89.53,0
2025-01-04T17:48:03.057200,EQ003,66.69,2.94,101.32,91.78,0
2024-10-27T04:48:03.057200,EQ002,62.57,2.72,88.67,85.18,0
2025-03-01T17:48:03.057200,EQ001,60.75,3.0,90.56,86.12,0
2025-03-11T05:48:03.057200,EQ001,71.13,3.51,106.02,100.83,0
2024-11-03T17:48:03.057200,EQ002,65.1,2.83,92.26,88.63,0
2024-11-15T14:48:03.057200,EQ002,68.05,2.96,96.44,92.64,0
2024-12-23T03:48:03.057200,EQ005,72.21,3.14,98.57,96.81,0
2025-03-24T15:48:03.057200,EQ001,65.69,3.24,97.92,93.13,0
2025-03-09T21:48:03.057200,EQ001,69.84,3.45,104.11,99.01,0
2025-02-17T00:48:03.057200,EQ004,80.28,3.52,105.19,75.95,0
2024-10-16T11:48:03.057200,EQ005,72.83,3.16,99.42,97.64,0
2025-04-04T07:48:03.057200,EQ002,72.48,3.56,100.11,87.4,0
2024-11-16T00:48:03.057200,EQ004,70.51,2.34,98.7,93.7,0
2025-04-07T04:48:03.057200,EQ002,65.16,2.84,92.34,88.71,0
2025-02-16T07:48:03.057200,EQ002,68.57,2.99,97.18,93.36,0
2025-02-23T16:48:03.057200,EQ005,79.0,4.69,99.93,70.96,0
2025-01-17T03:48:03.057200,EQ002,62.02,2.7,87.9,84.44,0
2025-03-05T19:48:03.057200,EQ002,64.67,2.82,91.66,88.05,0
2024-12-16T21:48:03.057200,EQ003,77.37,4.29,93.56,82.04,0
2024-12-31T09:48:03.057200,EQ003,66.65,2.94,101.26,91.73,0
2024-11-15T19:48:03.057200,EQ002,64.95,2.83,92.04,88.42,0
2025-01-16T03:48:03.057200,EQ005,64.54,2.8,88.1,86.52,0
2025-03-10T01:48:03.057200,EQ005,69.37,3.01,94.7,93.0,0
2024-11-13T00:48:03.057200,EQ001,76.96,4.67,109.46,86.59,0
2024-12-11T14:48:03.057200,EQ002,70.22,3.06,99.52,95.6,0
2025-03-07T03:48:03.057200,EQ005,67.86,2.95,92.64,90.98,0
2025-03-26T16:48:03.057200,EQ003,67.14,2.96,102.0,92.39,0
2024-12-26T12:48:03.057200,EQ003,78.36,4.16,114.2,88.08,0
2024-12-17T04:48:03.057200,EQ002,73.86,3.22,104.68,100.55,0
2024-11-24T16:48:03.057200,EQ002,70.61,3.07,100.07,96.13,0
2024-11-04T00:48:03.057200,EQ004,66.08,2.2,92.5,87.81,0
2024-11-15T18:48:03.057200,EQ004,75.88,2.52,106.22,100.84,0
2025-01-29T21:48:03.057200,EQ004,73.09,2.43,102.31,97.13,0
2025-02-02T21:48:03.057200,EQ004,67.62,2.4,93.38,84.38,0
2024-11-22T20:48:03.057200,EQ005,65.26,2.83,89.08,87.48,0
2025-01-04T17:48:03.057200,EQ002,61.04,2.66,86.5,83.1,0
2025-02-08T10:48:03.057200,EQ004,72.31,2.94,96.75,76.99,0
2025-04-01T21:48:03.057200,EQ005,72.61,3.15,99.11,97.34,0
2025-03-29T15:48:03.057200,EQ002,79.43,4.84,76.61,69.28,0
2025-01-07T09:48:03.057200,EQ003,67.94,3.0,103.21,93.49,0
2024-12-29T13:48:03.057200,EQ004,74.45,2.48,104.22,98.94,0
2025-03-07T05:48:03.057200,EQ005,64.18,2.79,87.61,86.04,0
2025-02-05T01:48:03.057200,EQ002,86.07,5.3,111.85,73.4,0
2024-12-02T20:48:03.057200,EQ003,69.3,3.06,105.28,95.36,0
2025-01-20T05:48:03.057200,EQ005,76.25,3.31,104.08,102.22,0
2024-11-29T14:48:03.057200,EQ004,68.09,2.26,95.31,90.48,0
2025-04-04T13:48:03.057200,EQ002,75.66,3.71,96.33,91.23,0
2024-10-21T16:48:03.057200,EQ004,70.9,2.36,99.24,94.22,0
2024-11-16T02:48:03.057200,EQ002,62.23,2.71,88.2,84.72,0
2025-02-13T22:48:03.057200,EQ001,60.72,3.0,90.51,86.07,0
2025-01-01T14:48:03.057200,EQ002,74.47,3.24,105.55,101.39,0
2024-12-20T04:48:03.057200,EQ004,75.63,2.51,105.87,100.51,0
2024-11-18T19:48:03.057200,EQ001,90.35,6.4,122.98,78.03,0
2024-10-23T19:48:03.057200,EQ005,81.65,4.04,108.37,95.84,0
2025-03-29T07:48:03.057200,EQ002,83.94,5.11,109.46,73.21,0
2025-01-02T15:48:03.057200,EQ005,71.1,3.09,97.05,95.31,0
2025-01-04T08:48:03.057200,EQ002,72.91,3.17,103.33,99.26,0
2024-12-31T16:48:03.057200,EQ002,66.4,2.89,94.1,90.4,0
2024-12-30T20:48:03.057200,EQ002,65.18,2.84,92.38,88.74,0
2025-02-05T17:48:03.057200,EQ002,88.77,5.47,84.03,75.71,0
2024-11-02T22:48:03.057200,EQ002,64.51,2.81,91.42,87.82,0
2025-04-04T19:48:03.057200,EQ003,70.24,3.1,106.71,96.66,0
2024-11-10T19:48:03.057200,EQ004,72.64,2.42,101.68,96.53,0
2024-11-10T18:48:03.057200,EQ001,78.58,5.21,84.94,76.95,0
2025-03-04T05:48:03.057200,EQ005,72.66,3.41,92.85,90.41,0
2024-11-08T17:48:03.057200,EQ004,68.37,2.27,95.71,90.86,0
2024-12-10T01:48:03.057200,EQ004,77.29,2.57,108.19,102.71,0
2025-01-10T15:48:03.057200,EQ004,70.43,2.34,98.59,93.59,0
2024-12-30T07:48:03.057200,EQ004,70.89,2.36,99.23,94.2,0
2024-11-08T22:48:03.057200,EQ004,69.87,2.32,97.81,92.85,0
2024-11-29T16:48:03.057200,EQ002,69.79,3.04,98.9,95.01,0
2025-02-08T06:48:03.057200,EQ004,80.48,3.27,107.68,85.68,0
2025-01-27T14:48:03.057200,EQ004,72.68,2.42,101.74,96.58,0
2025-01-16T15:48:03.057200,EQ003,75.99,3.61,113.68,97.33,0
2025-01-04T21:48:03.057200,EQ001,67.19,3.32,100.15,95.25,0
2025-03-28T21:48:03.057200,EQ001,71.8,3.55,107.03,101.79,0
2024-12-26T05:48:03.057200,EQ001,65.46,3.23,97.57,92.79,0
2024-10-18T18:48:03.057200,EQ004,68.29,2.27,95.6,90.75,0
2024-12-10T22:48:03.057200,EQ002,62.48,2.72,88.55,85.06,0
2025-01-13T14:48:03.057200,EQ005,72.17,3.13,98.52,96.75,0
2024-11-26T15:48:03.057200,EQ001,69.75,4.16,99.62,80.29,0
2024-11-19T13:48:03.057200,EQ001,82.76,5.86,112.66,71.48,0
2025-02-19T15:48:03.057200,EQ003,64.89,2.86,98.58,89.29,0
2024-10-31T09:48:03.057200,EQ005,92.41,6.12,112.91,65.4,0
2024-11-16T20:48:03.057200,EQ002,63.58,2.77,90.11,86.56,0
2024-10-19T08:48:03.057200,EQ005,74.02,3.21,101.04,99.23,0
2024-12-23T19:48:03.057200,EQ004,71.49,2.38,100.08,95.01,0
2025-04-11T19:48:03.057200,EQ002,65.37,2.85,92.64,88.99,0
2025-01-30T00:48:03.057200,EQ004,70.01,2.33,98.01,93.04,0
2025-02-23T00:48:03.057200,EQ003,72.42,3.2,110.03,99.67,0
2024-11-01T16:48:03.057200,EQ002,71.97,3.13,102.0,97.99,0
2024-11-05T18:48:03.057200,EQ005,86.8,4.87,90.7,85.67,0
2025-02-13T17:48:03.057200,EQ001,64.04,3.16,95.46,90.79,0
2024-11-23T20:48:03.057200,EQ004,70.62,2.35,98.86,93.85,0
2024-11-20T05:48:03.057200,EQ002,66.82,2.91,94.71,90.98,0
2024-11-15T13:48:03.057200,EQ005,67.75,2.94,92.48,90.82,0
2024-11-23T04:48:03.057200,EQ002,65.57,2.85,92.93,89.27,0
2025-01-06T03:48:03.057200,EQ001,67.48,3.33,100.6,95.67,0
2025-03-30T23:48:03.057200,EQ005,75.66,3.29,103.27,101.42,0
2025-03-27T06:48:03.057200,EQ004,75.12,2.5,105.16,99.84,0
2025-04-06T07:48:03.057200,EQ004,71.49,2.38,100.07,95.0,0
2025-03-02T20:48:03.057200,EQ002,71.91,3.13,101.91,97.9,0
2025-03-05T19:48:03.057200,EQ004,68.46,2.48,94.09,83.5,0
2024-12-16T02:48:03.057200,EQ004,72.62,2.41,101.65,96.5,0
2025-01-31T06:48:03.057200,EQ002,86.32,5.18,113.07,77.43,0
2025-02-17T14:48:03.057200,EQ005,77.19,4.03,101.08,84.52,0
2025-02-06T10:48:03.057200,EQ005,65.52,2.85,89.44,87.84,0
2024-10-28T16:48:03.057200,EQ001,70.59,3.49,105.23,100.08,0
2025-03-12T07:48:03.057200,EQ001,68.71,3.39,102.43,97.41,0
2024-11-11T09:48:03.057200,EQ003,70.47,3.11,107.06,96.98,0
2024-12-07T13:48:03.057200,EQ002,69.31,3.02,98.22,94.36,0
2024-12-07T03:48:03.057200,EQ004,75.54,2.51,105.74,100.39,0
2024-11-10T00:48:03.057200,EQ005,77.19,3.51,101.33,99.02,0
2024-10-27T21:48:03.057200,EQ001,62.14,3.07,92.64,88.1,0
2025-02-13T17:48:03.057200,EQ004,96.77,4.74,122.66,73.91,0
2025-03-28T23:48:03.057200,EQ005,76.25,3.31,104.09,102.23,0
2024-10-17T11:48:03.057200,EQ003,63.58,2.81,96.59,87.5,0
2025-01-26T05:48:03.057200,EQ004,64.38,2.14,90.12,85.56,0
2024-12-14T00:48:03.057200,EQ003,73.58,3.62,109.24,90.89,0
2025-04-03T07:48:03.057200,EQ002,76.83,3.88,105.4,89.52,0
2024-11-22T08:48:03.057200,EQ002,68.19,2.97,96.64,92.84,0
2025-03-05T04:48:03.057200,EQ004,71.21,2.8,96.05,79.13,0
2025-01-06T11:48:03.057200,EQ004,75.45,2.51,105.61,100.26,0
2025-03-23T21:48:03.057200,EQ001,64.52,3.19,96.17,91.46,0
2025-03-12T19:48:03.057200,EQ003,72.33,3.19,109.89,99.54,0
2025-01-22T17:48:03.057200,EQ001,79.7,5.11,111.74,82.74,0
2025-02-16T06:48:03.057200,EQ002,71.3,3.1,101.05,97.07,0
2024-11-18T01:48:03.057200,EQ003,64.69,2.86,98.29,89.03,0
2024-12-09T15:48:03.057200,EQ004,73.96,2.46,103.54,98.29,0
2024-11-15T14:48:03.057200,EQ001,77.48,4.52,111.31,91.92,0
2024-11-17T07:48:03.057200,EQ003,72.84,3.22,110.66,100.24,0
2025-03-03T17:48:03.057200,EQ004,91.45,3.98,120.09,87.68,0
2025-02-25T09:48:03.057200,EQ001,72.21,3.57,107.64,102.37,0
2025-02-23T22:48:03.057200,EQ004,91.64,4.27,117.95,77.62,0
2025-03-17T09:48:03.057200,EQ001,62.18,3.07,92.69,88.15,0
2025-01-01T17:48:03.057200,EQ002,69.18,3.01,98.04,94.18,0
2025-02-14T01:48:03.057200,EQ004,75.2,3.25,80.03,72.98,0
