timestamp,equipment_id,temperature,vibration,pressure,oil_level,anomaly_detected,anomaly_score
2023-01-13 16:00:00,PUMP001,84.3,3.5,108.6,79.2,false,0.28
2023-01-14 08:00:00,PUMP001,82.4,3.2,107.4,80.0,false,0.25
2023-01-14 12:00:00,PUMP001,83.7,3.4,108.3,79.5,false,0.26
2023-01-14 16:00:00,PUMP001,84.9,3.6,109.0,79.0,false,0.29
2023-01-15 08:00:00,PUMP001,82.9,3.3,107.8,79.8,false,0.26
2023-01-15 12:00:00,PUMP001,84.3,3.5,108.7,79.3,false,0.27
2023-01-15 16:00:00,PUMP001,85.4,3.7,109.4,78.8,false,0.31
2023-01-16 08:00:00,PUMP001,83.5,3.4,108.2,79.6,false,0.27
2023-01-16 12:00:00,PUMP001,84.8,3.6,109.1,79.1,false,0.28
2023-01-16 16:00:00,PUMP001,86.0,3.8,109.8,78.6,false,0.32
2023-01-17 08:00:00,PUMP001,84.0,3.5,108.6,79.4,false,0.28
2023-01-17 12:00:00,PUMP001,85.4,3.7,109.5,78.9,false,0.29
2023-01-17 16:00:00,PUMP001,86.5,3.9,110.2,78.4,false,0.33
2023-01-18 08:00:00,PUMP001,84.6,3.6,109.0,79.2,false,0.29
2023-01-18 12:00:00,PUMP001,85.9,3.8,109.9,78.7,false,0.30
2023-01-18 16:00:00,PUMP001,87.1,4.0,110.6,78.2,true,0.34
2023-01-19 08:00:00,PUMP001,85.1,3.7,109.4,79.0,false,0.30
2023-01-19 12:00:00,PUMP001,86.5,3.9,110.3,78.5,false,0.31
2023-01-19 16:00:00,PUMP001,87.6,4.1,111.0,78.0,true,0.35
2023-01-20 08:00:00,PUMP001,85.7,3.8,109.8,78.8,false,0.31
2023-01-20 12:00:00,PUMP001,87.0,4.0,110.7,78.3,true,0.32
2023-01-20 16:00:00,PUMP001,88.2,4.2,111.4,77.8,true,0.36
2023-01-21 08:00:00,PUMP001,83.2,3.5,108.0,79.5,false,0.28
2023-01-21 12:00:00,PUMP001,84.5,3.7,108.9,79.1,false,0.29
2023-01-21 16:00:00,PUMP001,85.7,3.9,109.6,78.6,false,0.33
2023-01-22 08:00:00,PUMP001,82.7,3.4,107.6,79.7,false,0.27
2023-01-22 12:00:00,PUMP001,84.0,3.6,108.5,79.3,false,0.28
2023-01-22 16:00:00,PUMP001,85.2,3.8,109.2,78.8,false,0.32
2023-01-23 08:00:00,PUMP001,82.1,3.3,107.2,80.0,false,0.26
2023-01-23 12:00:00,PUMP001,83.5,3.5,108.1,79.5,false,0.27
2023-01-23 16:00:00,PUMP001,84.6,3.7,108.8,79.0,false,0.31
2023-01-24 08:00:00,PUMP001,81.6,3.2,106.8,80.2,false,0.25
2023-01-24 12:00:00,PUMP001,82.9,3.4,107.7,79.7,false,0.26
2023-01-24 16:00:00,PUMP001,84.1,3.6,108.4,79.2,false,0.30
2023-01-25 08:00:00,PUMP001,81.0,3.1,106.4,80.4,false,0.24
2023-01-25 12:00:00,PUMP001,82.4,3.3,107.3,79.9,false,0.25
2023-01-25 16:00:00,PUMP001,83.5,3.5,108.0,79.4,false,0.29
2023-01-26 08:00:00,PUMP001,80.5,3.0,106.0,80.6,false,0.23
2023-01-26 12:00:00,PUMP001,81.8,3.2,106.9,80.1,false,0.24
2023-01-26 16:00:00,PUMP001,83.0,3.4,107.6,79.6,false,0.28
2023-01-27 08:00:00,PUMP001,79.9,2.9,105.6,80.8,false,0.22
2023-01-27 12:00:00,PUMP001,81.3,3.1,106.5,80.3,false,0.23
2023-01-27 16:00:00,PUMP001,82.4,3.3,107.2,79.8,false,0.27
2023-01-28 08:00:00,PUMP001,79.4,2.8,105.2,81.0,false,0.21
2023-01-28 12:00:00,PUMP001,80.7,3.0,106.1,80.5,false,0.22
2023-01-28 16:00:00,PUMP001,81.9,3.2,106.8,80.0,false,0.26
2023-01-29 08:00:00,PUMP001,78.8,2.7,104.8,81.2,false,0.20
2023-01-29 12:00:00,PUMP001,80.2,2.9,105.7,80.7,false,0.21
2023-01-29 16:00:00,PUMP001,81.3,3.1,106.4,80.2,false,0.25
2023-01-30 08:00:00,PUMP001,78.3,2.6,104.4,81.4,false,0.19
2023-01-30 12:00:00,PUMP001,79.6,2.8,105.3,80.9,false,0.20
2023-01-30 16:00:00,PUMP001,80.8,3.0,106.0,80.4,false,0.24
2023-01-31 08:00:00,PUMP001,77.7,2.5,104.0,81.6,false,0.18
2023-01-31 12:00:00,PUMP001,79.1,2.7,104.9,81.1,false,0.19
2023-01-31 16:00:00,PUMP001,80.2,2.9,105.6,80.6,false,0.23
2023-02-01 08:00:00,PUMP001,77.2,2.4,103.6,81.8,false,0.17
2023-02-01 12:00:00,PUMP001,78.5,2.6,104.5,81.3,false,0.18
2023-02-01 16:00:00,PUMP001,79.7,2.8,105.2,80.8,false,0.22
2023-02-02 08:00:00,PUMP001,76.6,2.3,103.2,82.0,false,0.16
2023-02-02 12:00:00,PUMP001,78.0,2.5,104.1,81.5,false,0.17
2023-02-02 16:00:00,PUMP001,79.1,2.7,104.8,81.0,false,0.21
2023-02-03 08:00:00,PUMP001,76.1,2.2,102.8,82.2,false,0.15
2023-02-03 12:00:00,PUMP001,77.4,2.4,103.7,81.7,false,0.16
2023-02-03 16:00:00,PUMP001,78.6,2.6,104.4,81.2,false,0.20
2023-02-04 08:00:00,PUMP001,75.5,2.1,102.4,82.4,false,0.14
2023-02-04 12:00:00,PUMP001,76.9,2.3,103.3,81.9,false,0.15
2023-02-04 16:00:00,PUMP001,78.0,2.5,104.0,81.4,false,0.19
2023-02-05 08:00:00,PUMP001,75.0,2.0,102.0,82.6,false,0.13
2023-02-05 12:00:00,PUMP001,76.3,2.2,102.9,82.1,false,0.14
2023-02-05 16:00:00,PUMP001,77.5,2.4,103.6,81.6,false,0.18
2023-02-06 08:00:00,PUMP001,75.6,2.1,102.5,82.4,false,0.14
2023-02-06 12:00:00,PUMP001,76.9,2.3,103.4,81.9,false,0.15
2023-02-06 16:00:00,PUMP001,78.1,2.5,104.1,81.4,false,0.19
2023-02-07 08:00:00,PUMP001,76.1,2.2,102.9,82.2,false,0.15
2023-02-07 12:00:00,PUMP001,77.5,2.4,103.8,81.7,false,0.16
2023-02-07 16:00:00,PUMP001,78.6,2.6,104.5,81.2,false,0.20
2023-02-08 08:00:00,PUMP001,76.7,2.3,103.3,82.0,false,0.16
2023-02-08 12:00:00,PUMP001,78.0,2.5,104.2,81.5,false,0.17
2023-02-08 16:00:00,PUMP001,79.2,2.7,104.9,81.0,false,0.21
2023-02-09 08:00:00,PUMP001,77.2,2.4,103.7,81.8,false,0.17
2023-02-09 12:00:00,PUMP001,78.6,2.6,104.6,81.3,false,0.18
2023-02-09 16:00:00,PUMP001,79.7,2.8,105.3,80.8,false,0.22
2023-02-10 08:00:00,PUMP001,77.8,2.5,104.1,81.6,false,0.18
2023-02-10 12:00:00,PUMP001,79.1,2.7,105.0,81.1,false,0.19
2023-02-10 16:00:00,PUMP001,80.3,2.9,105.7,80.6,false,0.23
2023-02-11 08:00:00,PUMP001,78.3,2.6,104.5,81.4,false,0.19
2023-02-11 12:00:00,PUMP001,79.7,2.8,105.4,80.9,false,0.20
2023-02-11 16:00:00,PUMP001,80.8,3.0,106.1,80.4,false,0.24
2023-02-12 08:00:00,PUMP001,78.9,2.7,104.9,81.2,false,0.20
2023-02-12 12:00:00,PUMP001,80.2,2.9,105.8,80.7,false,0.21
2023-02-12 16:00:00,PUMP001,81.4,3.1,106.5,80.2,false,0.25
2023-02-13 08:00:00,PUMP001,79.4,2.8,105.3,81.0,false,0.21
2023-02-13 12:00:00,PUMP001,80.8,3.0,106.2,80.5,false,0.22
2023-02-13 16:00:00,PUMP001,81.9,3.2,106.9,80.0,false,0.26
2023-02-14 08:00:00,PUMP001,80.0,2.9,105.7,80.8,false,0.22
2023-02-14 12:00:00,PUMP001,81.3,3.1,106.6,80.3,false,0.23
2023-02-14 16:00:00,PUMP001,82.5,3.3,107.3,79.8,false,0.27
2023-02-15 08:00:00,PUMP001,80.5,3.0,106.1,80.6,false,0.23
2023-02-15 12:00:00,PUMP001,81.9,3.2,107.0,80.1,false,0.24
2023-02-15 16:00:00,PUMP001,83.0,3.4,107.7,79.6,false,0.28
2023-02-16 08:00:00,PUMP001,81.1,3.1,106.5,80.4,false,0.24
2023-02-16 12:00:00,PUMP001,82.4,3.3,107.4,79.9,false,0.25
2023-02-16 16:00:00,PUMP001,83.6,3.5,108.1,79.4,false,0.29
2023-02-17 08:00:00,PUMP001,81.6,3.2,106.9,80.2,false,0.25
2023-02-17 12:00:00,PUMP001,83.0,3.4,107.8,79.7,false,0.26
2023-02-17 16:00:00,PUMP001,84.1,3.6,108.5,79.2,false,0.30
2023-02-18 08:00:00,PUMP001,82.2,3.3,107.3,80.0,false,0.26
2023-02-18 12:00:00,PUMP001,83.5,3.5,108.2,79.5,false,0.27
2023-02-18 16:00:00,PUMP001,84.7,3.7,108.9,79.0,false,0.31
2023-02-19 08:00:00,PUMP001,82.7,3.4,107.7,79.8,false,0.27
2023-02-19 12:00:00,PUMP001,84.1,3.6,108.6,79.3,false,0.28
2023-02-19 16:00:00,PUMP001,85.2,3.8,109.3,78.8,false,0.32
2023-02-20 08:00:00,PUMP001,83.3,3.5,108.1,79.6,false,0.28
2023-02-20 12:00:00,PUMP001,84.6,3.7,109.0,79.1,false,0.29
2023-02-20 16:00:00,PUMP001,85.8,3.9,109.7,78.6,false,0.33
2023-02-21 08:00:00,PUMP001,83.8,3.6,108.5,79.4,false,0.29
2023-02-21 12:00:00,PUMP001,85.2,3.8,109.4,78.9,false,0.30
2023-02-21 16:00:00,PUMP001,86.3,4.0,110.1,78.4,true,0.34
2023-02-22 08:00:00,PUMP001,84.4,3.7,108.9,79.2,false,0.30
2023-02-22 12:00:00,PUMP001,85.7,3.9,109.8,78.7,false,0.31
2023-02-22 16:00:00,PUMP001,86.9,4.1,110.5,78.2,true,0.35
2023-02-23 08:00:00,PUMP001,84.9,3.8,109.3,79.0,false,0.31
2023-02-23 12:00:00,PUMP001,86.3,4.0,110.2,78.5,true,0.32
2023-02-23 16:00:00,PUMP001,87.4,4.2,110.9,78.0,true,0.36
2023-02-24 08:00:00,PUMP001,85.5,3.9,109.7,78.8,false,0.32
2023-02-24 12:00:00,PUMP001,86.8,4.1,110.6,78.3,true,0.33
2023-02-24 16:00:00,PUMP001,88.0,4.3,111.3,77.8,true,0.37
2023-02-25 08:00:00,PUMP001,86.0,4.0,110.1,78.6,true,0.33
2023-02-25 12:00:00,PUMP001,87.4,4.2,111.0,78.1,true,0.34
2023-02-25 16:00:00,PUMP001,88.5,4.4,111.7,77.6,true,0.38
2023-02-26 08:00:00,PUMP001,86.6,4.1,110.5,78.4,true,0.34
2023-02-26 12:00:00,PUMP001,87.9,4.3,111.4,77.9,true,0.35
2023-02-26 16:00:00,PUMP001,89.1,4.5,112.1,77.4,true,0.39
2023-02-27 08:00:00,PUMP001,87.1,4.2,110.9,78.2,true,0.35
2023-02-27 12:00:00,PUMP001,88.5,4.4,111.8,77.7,true,0.36
2023-02-27 16:00:00,PUMP001,89.6,4.6,112.5,77.2,true,0.41
2023-02-28 08:00:00,PUMP001,87.7,4.3,111.3,78.0,true,0.36
2023-02-28 12:00:00,PUMP001,89.0,4.5,112.2,77.5,true,0.37
2023-02-28 16:00:00,PUMP001,90.2,4.7,112.9,77.0,true,0.42
2023-03-01 08:00:00,PUMP001,88.2,4.4,111.7,77.8,true,0.37
2023-03-01 12:00:00,PUMP001,89.6,4.6,112.6,77.3,true,0.38
2023-03-01 16:00:00,PUMP001,90.7,4.8,113.3,76.8,true,0.43
2023-03-02 08:00:00,PUMP001,85.2,4.0,110.7,78.3,true,0.33
2023-03-02 12:00:00,PUMP001,86.5,4.2,111.6,77.8,true,0.34
2023-03-02 16:00:00,PUMP001,87.7,4.4,112.3,77.3,true,0.38
2023-03-03 08:00:00,PUMP001,84.7,3.9,110.3,78.5,false,0.32
2023-03-03 12:00:00,PUMP001,86.0,4.1,111.2,78.0,true,0.33
2023-03-03 16:00:00,PUMP001,87.2,4.3,111.9,77.5,true,0.37
2023-03-04 08:00:00,PUMP001,84.1,3.8,109.9,78.7,false,0.31
2023-03-04 12:00:00,PUMP001,85.5,4.0,110.8,78.2,true,0.32
2023-03-04 16:00:00,PUMP001,86.6,4.2,111.5,77.7,true,0.36
2023-03-05 08:00:00,PUMP001,83.6,3.7,109.5,78.9,false,0.30
2023-03-05 12:00:00,PUMP001,84.9,3.9,110.4,78.4,false,0.31
2023-03-05 16:00:00,PUMP001,86.1,4.1,111.1,77.9,true,0.35
2023-03-06 08:00:00,PUMP001,83.0,3.6,109.1,79.1,false,0.29
2023-03-06 12:00:00,PUMP001,84.4,3.8,110.0,78.6,false,0.30
2023-03-06 16:00:00,PUMP001,85.5,4.0,110.7,78.1,true,0.34
2023-03-07 08:00:00,PUMP001,82.5,3.5,108.7,79.3,false,0.28
2023-03-07 12:00:00,PUMP001,83.8,3.7,109.6,78.8,false,0.29
2023-03-07 16:00:00,PUMP001,85.0,3.9,110.3,78.3,false,0.33
2023-03-08 08:00:00,PUMP001,81.9,3.4,108.3,79.5,false,0.27
2023-03-08 12:00:00,PUMP001,83.3,3.6,109.2,79.0,false,0.28
2023-03-08 16:00:00,PUMP001,84.4,3.8,109.9,78.5,false,0.32
2023-03-09 08:00:00,PUMP001,81.4,3.3,107.9,79.7,false,0.26
2023-03-09 12:00:00,PUMP001,82.7,3.5,108.8,79.2,false,0.27
2023-03-09 16:00:00,PUMP001,83.9,3.7,109.5,78.7,false,0.31
2023-03-10 08:00:00,PUMP001,80.8,3.2,107.5,79.9,false,0.25
2023-03-10 12:00:00,PUMP001,82.2,3.4,108.4,79.4,false,0.26
2023-03-10 16:00:00,PUMP001,83.3,3.6,109.1,78.9,false,0.30
2023-03-11 08:00:00,PUMP001,80.3,3.1,107.1,80.1,false,0.24
2023-03-11 12:00:00,PUMP001,81.6,3.3,108.0,79.6,false,0.25
2023-03-11 16:00:00,PUMP001,82.8,3.5,108.7,79.1,false,0.29
2023-03-12 08:00:00,PUMP001,79.7,3.0,106.7,80.3,false,0.23
2023-03-12 12:00:00,PUMP001,81.1,3.2,107.6,79.8,false,0.24
2023-03-12 16:00:00,PUMP001,82.2,3.4,108.3,79.3,false,0.28
2023-03-13 08:00:00,PUMP001,79.2,2.9,106.3,80.5,false,0.22
2023-03-13 12:00:00,PUMP001,80.5,3.1,107.2,80.0,false,0.23
2023-03-13 16:00:00,PUMP001,81.7,3.3,107.9,79.5,false,0.27
2023-03-14 08:00:00,PUMP001,78.6,2.8,105.9,80.7,false,0.21
2023-03-14 12:00:00,PUMP001,80.0,3.0,106.8,80.2,false,0.22
2023-03-14 16:00:00,PUMP001,81.1,3.2,107.5,79.7,false,0.26
2023-03-15 08:00:00,PUMP001,78.1,2.7,105.5,80.9,false,0.20
2023-03-15 12:00:00,PUMP001,79.4,2.9,106.4,80.4,false,0.21
2023-03-15 16:00:00,PUMP001,80.6,3.1,107.1,79.9,false,0.25 
