timestamp,equipment_id,temperature,vibration,pressure,oil_level,anomaly_detected,anomaly_score
2023-01-16 16:00:00,HVAC002,75.2,2.8,121.6,86.4,false,0.26
2023-01-17 08:00:00,HVAC002,72.5,2.6,120.3,86.9,false,0.23
2023-01-17 12:00:00,HVAC002,75.0,2.7,121.2,86.6,false,0.25
2023-01-17 16:00:00,HVAC002,75.6,2.8,121.9,86.3,false,0.27
2023-01-18 08:00:00,HVAC002,72.9,2.6,120.6,86.8,false,0.24
2023-01-18 12:00:00,HVAC002,75.4,2.8,121.5,86.5,false,0.26
2023-01-18 16:00:00,HVAC002,76.1,2.9,122.2,86.2,false,0.28
2023-01-19 08:00:00,HVAC002,73.4,2.7,120.9,86.7,false,0.25
2023-01-19 12:00:00,HVAC002,75.9,2.8,121.8,86.4,false,0.27
2023-01-19 16:00:00,HVAC002,76.5,2.9,122.5,86.1,false,0.29
2023-01-20 08:00:00,HVAC002,73.8,2.7,121.2,86.6,false,0.26
2023-01-20 12:00:00,HVAC002,76.3,2.9,122.1,86.3,false,0.28
2023-01-20 16:00:00,HVAC002,77.0,3.0,122.8,86.0,false,0.30
2023-01-21 08:00:00,HVAC002,74.3,2.8,121.5,86.5,false,0.27
2023-01-21 12:00:00,HVAC002,76.8,2.9,122.4,86.2,false,0.29
2023-01-21 16:00:00,HVAC002,77.4,3.0,123.1,85.9,false,0.31
2023-01-22 08:00:00,HVAC002,74.7,2.8,121.8,86.4,false,0.28
2023-01-22 12:00:00,HVAC002,77.2,3.0,122.7,86.1,false,0.30
2023-01-22 16:00:00,HVAC002,77.9,3.1,123.4,85.8,false,0.32
2023-01-23 08:00:00,HVAC002,75.2,2.9,122.1,86.3,false,0.29
2023-01-23 12:00:00,HVAC002,77.7,3.0,123.0,86.0,false,0.31
2023-01-23 16:00:00,HVAC002,78.3,3.1,123.7,85.7,false,0.33
2023-01-24 08:00:00,HVAC002,75.6,2.9,122.4,86.2,false,0.30
2023-01-24 12:00:00,HVAC002,78.1,3.1,123.3,85.9,false,0.32
2023-01-24 16:00:00,HVAC002,78.8,3.2,124.0,85.6,false,0.34
2023-01-25 08:00:00,HVAC002,76.1,3.0,122.7,86.1,false,0.31
2023-01-25 12:00:00,HVAC002,78.6,3.1,123.6,85.8,false,0.33
2023-01-25 16:00:00,HVAC002,79.2,3.2,124.3,85.5,false,0.35
2023-01-26 08:00:00,HVAC002,76.5,3.0,123.0,86.0,false,0.32
2023-01-26 12:00:00,HVAC002,79.0,3.2,123.9,85.7,false,0.34
2023-01-26 16:00:00,HVAC002,79.7,3.3,124.6,85.4,false,0.36
2023-01-27 08:00:00,HVAC002,77.0,3.1,123.3,85.9,false,0.33
2023-01-27 12:00:00,HVAC002,79.5,3.2,124.2,85.6,false,0.35
2023-01-27 16:00:00,HVAC002,80.1,3.3,124.9,85.3,false,0.37
2023-01-28 08:00:00,HVAC002,77.4,3.1,123.6,85.8,false,0.34
2023-01-28 12:00:00,HVAC002,79.9,3.3,124.5,85.5,false,0.36
2023-01-28 16:00:00,HVAC002,80.6,3.4,125.2,85.2,false,0.38
2023-01-29 08:00:00,HVAC002,77.9,3.2,123.9,85.7,false,0.35
2023-01-29 12:00:00,HVAC002,80.4,3.3,124.8,85.4,false,0.37
2023-01-29 16:00:00,HVAC002,81.0,3.4,125.5,85.1,false,0.39
2023-01-30 08:00:00,HVAC002,78.3,3.2,124.2,85.6,false,0.36
2023-01-30 12:00:00,HVAC002,80.8,3.4,125.1,85.3,false,0.38
2023-01-30 16:00:00,HVAC002,81.5,3.5,125.8,85.0,false,0.40
2023-01-31 08:00:00,HVAC002,78.8,3.3,124.5,85.5,false,0.37
2023-01-31 12:00:00,HVAC002,81.3,3.4,125.4,85.2,false,0.39
2023-01-31 16:00:00,HVAC002,81.9,3.5,126.1,84.9,false,0.41
2023-02-01 08:00:00,HVAC002,79.2,3.3,124.8,85.4,false,0.38
2023-02-01 12:00:00,HVAC002,81.7,3.5,125.7,85.1,false,0.40
2023-02-01 16:00:00,HVAC002,82.4,3.6,126.4,84.8,false,0.42
2023-02-02 08:00:00,HVAC002,79.7,3.4,125.1,85.3,false,0.39
2023-02-02 12:00:00,HVAC002,82.2,3.5,126.0,85.0,false,0.41
2023-02-02 16:00:00,HVAC002,82.8,3.6,126.7,84.7,false,0.43
2023-02-03 08:00:00,HVAC002,80.1,3.4,125.4,85.2,false,0.40
2023-02-03 12:00:00,HVAC002,82.6,3.6,126.3,84.9,false,0.42
2023-02-03 16:00:00,HVAC002,83.3,3.7,127.0,84.6,false,0.44
2023-02-04 08:00:00,HVAC002,80.6,3.5,125.7,85.1,false,0.41
2023-02-04 12:00:00,HVAC002,83.1,3.6,126.6,84.8,false,0.43
2023-02-04 16:00:00,HVAC002,83.7,3.7,127.3,84.5,false,0.45
2023-02-05 08:00:00,HVAC002,81.0,3.5,126.0,85.0,false,0.42
2023-02-05 12:00:00,HVAC002,83.5,3.7,126.9,84.7,false,0.44
2023-02-05 16:00:00,HVAC002,84.2,3.8,127.6,84.4,false,0.46
2023-02-06 08:00:00,HVAC002,81.5,3.6,126.3,84.9,false,0.43
2023-02-06 12:00:00,HVAC002,84.0,3.7,127.2,84.6,false,0.45
2023-02-06 16:00:00,HVAC002,84.6,3.8,127.9,84.3,false,0.47
2023-02-07 08:00:00,HVAC002,81.9,3.6,126.6,84.8,false,0.44
2023-02-07 12:00:00,HVAC002,84.4,3.8,127.5,84.5,false,0.46
2023-02-07 16:00:00,HVAC002,85.1,3.9,128.2,84.2,false,0.48
2023-02-08 08:00:00,HVAC002,82.4,3.7,126.9,84.7,false,0.45
2023-02-08 12:00:00,HVAC002,84.9,3.8,127.8,84.4,false,0.47
2023-02-08 16:00:00,HVAC002,85.5,3.9,128.5,84.1,false,0.49
2023-02-09 08:00:00,HVAC002,82.8,3.7,127.2,84.6,false,0.46
2023-02-09 12:00:00,HVAC002,85.3,3.9,128.1,84.3,false,0.48
2023-02-09 16:00:00,HVAC002,86.0,4.0,128.8,84.0,true,0.50
2023-02-10 08:00:00,HVAC002,83.3,3.8,127.5,84.5,false,0.47
2023-02-10 12:00:00,HVAC002,85.8,3.9,128.4,84.2,false,0.49
2023-02-10 16:00:00,HVAC002,86.4,4.0,129.1,83.9,true,0.51
2023-02-11 08:00:00,HVAC002,83.7,3.8,127.8,84.4,false,0.48
2023-02-11 12:00:00,HVAC002,86.2,4.0,128.7,84.1,true,0.50
2023-02-11 16:00:00,HVAC002,86.9,4.1,129.4,83.8,true,0.52
2023-02-12 08:00:00,HVAC002,84.2,3.9,128.1,84.3,false,0.49
2023-02-12 12:00:00,HVAC002,86.7,4.0,129.0,84.0,true,0.51
2023-02-12 16:00:00,HVAC002,87.3,4.1,129.7,83.7,true,0.53
2023-02-13 08:00:00,HVAC002,84.6,3.9,128.4,84.2,false,0.50
2023-02-13 12:00:00,HVAC002,87.1,4.1,129.3,83.9,true,0.52
2023-02-13 16:00:00,HVAC002,87.8,4.2,130.0,83.6,true,0.54
2023-02-14 08:00:00,HVAC002,85.1,4.0,128.7,84.1,true,0.51
2023-02-14 12:00:00,HVAC002,87.6,4.1,129.6,83.8,true,0.53
2023-02-14 16:00:00,HVAC002,88.2,4.2,130.3,83.5,true,0.55
2023-02-15 08:00:00,HVAC002,85.5,4.0,129.0,84.0,true,0.52
2023-02-15 12:00:00,HVAC002,88.0,4.2,129.9,83.7,true,0.54
2023-02-15 16:00:00,HVAC002,88.7,4.3,130.6,83.4,true,0.56
2023-02-16 08:00:00,HVAC002,86.0,4.1,129.3,83.9,true,0.53
2023-02-16 12:00:00,HVAC002,88.5,4.2,130.2,83.6,true,0.55
2023-02-16 16:00:00,HVAC002,89.1,4.3,130.9,83.3,true,0.57
2023-02-17 08:00:00,HVAC002,86.4,4.1,129.6,83.8,true,0.54
2023-02-17 12:00:00,HVAC002,88.9,4.3,130.5,83.5,true,0.56
2023-02-17 16:00:00,HVAC002,89.6,4.4,131.2,83.2,true,0.58
2023-02-18 08:00:00,HVAC002,86.9,4.2,129.9,83.7,true,0.55
2023-02-18 12:00:00,HVAC002,89.4,4.3,130.8,83.4,true,0.57
2023-02-18 16:00:00,HVAC002,90.0,4.4,131.5,83.1,true,0.59
2023-02-19 08:00:00,HVAC002,87.3,4.2,130.2,83.6,true,0.56
2023-02-19 12:00:00,HVAC002,89.8,4.4,131.1,83.3,true,0.58
2023-02-19 16:00:00,HVAC002,90.5,4.5,131.8,83.0,true,0.60
2023-02-20 08:00:00,HVAC002,87.8,4.3,130.5,83.5,true,0.57
2023-02-20 12:00:00,HVAC002,90.3,4.4,131.4,83.2,true,0.59
2023-02-20 16:00:00,HVAC002,90.9,4.5,132.1,82.9,true,0.61
2023-02-21 08:00:00,HVAC002,88.2,4.3,130.8,83.4,true,0.58
2023-02-21 12:00:00,HVAC002,90.7,4.5,131.7,83.1,true,0.60
2023-02-21 16:00:00,HVAC002,91.4,4.6,132.4,82.8,true,0.62
2023-02-22 08:00:00,HVAC002,88.7,4.4,131.1,83.3,true,0.59
2023-02-22 12:00:00,HVAC002,91.2,4.5,132.0,83.0,true,0.61
2023-02-22 16:00:00,HVAC002,91.8,4.6,132.7,82.7,true,0.63
2023-02-23 08:00:00,HVAC002,89.1,4.4,131.4,83.2,true,0.60
2023-02-23 12:00:00,HVAC002,91.6,4.6,132.3,82.9,true,0.62
2023-02-23 16:00:00,HVAC002,92.3,4.7,133.0,82.6,true,0.64
2023-02-24 08:00:00,HVAC002,89.6,4.5,131.7,83.1,true,0.61
2023-02-24 12:00:00,HVAC002,92.1,4.6,132.6,82.8,true,0.63
2023-02-24 16:00:00,HVAC002,92.7,4.7,133.3,82.5,true,0.65
2023-02-25 08:00:00,HVAC002,90.0,4.5,132.0,83.0,true,0.62
2023-02-25 12:00:00,HVAC002,92.5,4.7,132.9,82.7,true,0.64
2023-02-25 16:00:00,HVAC002,93.2,4.8,133.6,82.4,true,0.66
2023-02-26 08:00:00,HVAC002,90.5,4.6,132.3,82.9,true,0.63
2023-02-26 12:00:00,HVAC002,93.0,4.7,133.2,82.6,true,0.65
2023-02-26 16:00:00,HVAC002,93.6,4.8,133.9,82.3,true,0.67
2023-02-27 08:00:00,HVAC002,90.9,4.6,132.6,82.8,true,0.64
2023-02-27 12:00:00,HVAC002,93.4,4.8,133.5,82.5,true,0.66
2023-02-27 16:00:00,HVAC002,94.1,4.9,134.2,82.2,true,0.68
2023-02-28 08:00:00,HVAC002,91.4,4.7,132.9,82.7,true,0.65
2023-02-28 12:00:00,HVAC002,93.9,4.8,133.8,82.4,true,0.67
2023-02-28 16:00:00,HVAC002,94.5,4.9,134.5,82.1,true,0.69
2023-03-01 08:00:00,HVAC002,91.8,4.7,133.2,82.6,true,0.66
2023-03-01 12:00:00,HVAC002,94.3,4.9,134.1,82.3,true,0.68
2023-03-01 16:00:00,HVAC002,95.0,5.0,134.8,82.0,true,0.70
2023-03-02 08:00:00,HVAC002,92.3,4.8,133.5,82.5,true,0.67
2023-03-02 12:00:00,HVAC002,94.8,4.9,134.4,82.2,true,0.69
2023-03-02 16:00:00,HVAC002,95.4,5.0,135.1,81.9,true,0.71
2023-03-03 08:00:00,HVAC002,92.7,4.8,133.8,82.4,true,0.68
2023-03-03 12:00:00,HVAC002,95.2,5.0,134.7,82.1,true,0.70
2023-03-03 16:00:00,HVAC002,95.9,5.1,135.4,81.8,true,0.72
2023-03-04 08:00:00,HVAC002,93.2,4.9,134.1,82.3,true,0.69
2023-03-04 12:00:00,HVAC002,95.7,5.0,135.0,82.0,true,0.71
2023-03-04 16:00:00,HVAC002,96.3,5.1,135.7,81.7,true,0.73
2023-03-05 08:00:00,HVAC002,93.6,4.9,134.4,82.2,true,0.70
2023-03-05 12:00:00,HVAC002,96.1,5.1,135.3,81.9,true,0.72
2023-03-05 16:00:00,HVAC002,96.8,5.2,136.0,81.6,true,0.74
2023-03-06 08:00:00,HVAC002,94.1,5.0,134.7,82.1,true,0.71
2023-03-06 12:00:00,HVAC002,96.6,5.1,135.6,81.8,true,0.73
2023-03-06 16:00:00,HVAC002,97.2,5.2,136.3,81.5,true,0.75
2023-03-07 08:00:00,HVAC002,94.5,5.0,135.0,82.0,true,0.72
2023-03-07 12:00:00,HVAC002,97.0,5.2,135.9,81.7,true,0.74
2023-03-07 16:00:00,HVAC002,97.7,5.3,136.6,81.4,true,0.76
2023-03-08 08:00:00,HVAC002,95.0,5.1,135.3,81.9,true,0.73
2023-03-08 12:00:00,HVAC002,97.5,5.2,136.2,81.6,true,0.75
2023-03-08 16:00:00,HVAC002,98.1,5.3,136.9,81.3,true,0.77
2023-03-09 08:00:00,HVAC002,95.4,5.1,135.6,81.8,true,0.74
2023-03-09 12:00:00,HVAC002,97.9,5.3,136.5,81.5,true,0.76
2023-03-09 16:00:00,HVAC002,98.6,5.4,137.2,81.2,true,0.78
2023-03-10 08:00:00,HVAC002,95.9,5.2,135.9,81.7,true,0.75
2023-03-10 12:00:00,HVAC002,98.4,5.3,136.8,81.4,true,0.77
2023-03-10 16:00:00,HVAC002,99.0,5.4,137.5,81.1,true,0.79
2023-03-11 08:00:00,HVAC002,95.3,5.1,135.3,81.9,true,0.73
2023-03-11 12:00:00,HVAC002,97.8,5.3,136.2,81.6,true,0.75
2023-03-11 16:00:00,HVAC002,98.4,5.4,136.9,81.3,true,0.77
2023-03-12 08:00:00,HVAC002,94.8,5.0,134.8,82.1,true,0.71
2023-03-12 12:00:00,HVAC002,97.2,5.2,135.7,81.8,true,0.73
2023-03-12 16:00:00,HVAC002,97.9,5.3,136.4,81.5,true,0.75
2023-03-13 08:00:00,HVAC002,94.2,4.9,134.2,82.3,true,0.69
2023-03-13 12:00:00,HVAC002,96.7,5.1,135.1,82.0,true,0.71
2023-03-13 16:00:00,HVAC002,97.3,5.2,135.8,81.7,true,0.73
2023-03-14 08:00:00,HVAC002,93.7,4.8,133.7,82.5,true,0.67
2023-03-14 12:00:00,HVAC002,96.1,5.0,134.6,82.2,true,0.69
2023-03-14 16:00:00,HVAC002,96.8,5.1,135.3,81.9,true,0.71
2023-03-15 08:00:00,HVAC002,93.1,4.7,133.1,82.7,true,0.65
2023-03-15 12:00:00,HVAC002,95.6,4.9,134.0,82.4,true,0.67
2023-03-15 16:00:00,HVAC002,96.2,5.0,134.7,82.1,true,0.69 
